target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-02-26,2025-02-23,0.01,1,quantile,1522.39926599453
ILI incidence,AT,2025-02-26,2025-02-23,0.025,1,quantile,1636.93703977242
ILI incidence,AT,2025-02-26,2025-02-23,0.05,1,quantile,1715.82002764173
ILI incidence,AT,2025-02-26,2025-02-23,0.1,1,quantile,1917.49815664887
ILI incidence,AT,2025-02-26,2025-02-23,0.15,1,quantile,2035.25709247965
ILI incidence,AT,2025-02-26,2025-02-23,0.2,1,quantile,2134.62025254663
ILI incidence,AT,2025-02-26,2025-02-23,0.25,1,quantile,2206.12202905079
ILI incidence,AT,2025-02-26,2025-02-23,0.3,1,quantile,2296.26410647416
ILI incidence,AT,2025-02-26,2025-02-23,0.35,1,quantile,2374.82052076174
ILI incidence,AT,2025-02-26,2025-02-23,0.4,1,quantile,2482.12342476532
ILI incidence,AT,2025-02-26,2025-02-23,0.45,1,quantile,2568.45804226117
ILI incidence,AT,2025-02-26,2025-02-23,0.5,1,quantile,2673.32436341261
ILI incidence,AT,2025-02-26,2025-02-23,0.55,1,quantile,2739.33240631885
ILI incidence,AT,2025-02-26,2025-02-23,0.6,1,quantile,2820.35290197207
ILI incidence,AT,2025-02-26,2025-02-23,0.65,1,quantile,2908.44703108719
ILI incidence,AT,2025-02-26,2025-02-23,0.7,1,quantile,3023.37668088088
ILI incidence,AT,2025-02-26,2025-02-23,0.75,1,quantile,3104.60373741409
ILI incidence,AT,2025-02-26,2025-02-23,0.8,1,quantile,3218.92233996344
ILI incidence,AT,2025-02-26,2025-02-23,0.85,1,quantile,3321.96797356374
ILI incidence,AT,2025-02-26,2025-02-23,0.9,1,quantile,3508.25626173316
ILI incidence,AT,2025-02-26,2025-02-23,0.95,1,quantile,3833.72742074723
ILI incidence,AT,2025-02-26,2025-02-23,0.975,1,quantile,4043.33734306816
ILI incidence,AT,2025-02-26,2025-02-23,0.99,1,quantile,4360.299105224
ILI incidence,AT,2025-02-26,2025-03-02,0.01,2,quantile,1062.3577397753
ILI incidence,AT,2025-02-26,2025-03-02,0.025,2,quantile,1215.58414566161
ILI incidence,AT,2025-02-26,2025-03-02,0.05,2,quantile,1347.47283922729
ILI incidence,AT,2025-02-26,2025-03-02,0.1,2,quantile,1549.16627936879
ILI incidence,AT,2025-02-26,2025-03-02,0.15,2,quantile,1685.30300092953
ILI incidence,AT,2025-02-26,2025-03-02,0.2,2,quantile,1806.17183742895
ILI incidence,AT,2025-02-26,2025-03-02,0.25,2,quantile,1917.03179839898
ILI incidence,AT,2025-02-26,2025-03-02,0.3,2,quantile,2046.52596057626
ILI incidence,AT,2025-02-26,2025-03-02,0.35,2,quantile,2155.34556731691
ILI incidence,AT,2025-02-26,2025-03-02,0.4,2,quantile,2281.45211124006
ILI incidence,AT,2025-02-26,2025-03-02,0.45,2,quantile,2390.25410452857
ILI incidence,AT,2025-02-26,2025-03-02,0.5,2,quantile,2498.17189283879
ILI incidence,AT,2025-02-26,2025-03-02,0.55,2,quantile,2620.5940887829
ILI incidence,AT,2025-02-26,2025-03-02,0.6,2,quantile,2719.7334474683
ILI incidence,AT,2025-02-26,2025-03-02,0.65,2,quantile,2844.91728808739
ILI incidence,AT,2025-02-26,2025-03-02,0.7,2,quantile,2971.463716032
ILI incidence,AT,2025-02-26,2025-03-02,0.75,2,quantile,3107.17004141213
ILI incidence,AT,2025-02-26,2025-03-02,0.8,2,quantile,3287.18220681005
ILI incidence,AT,2025-02-26,2025-03-02,0.85,2,quantile,3473.93784269725
ILI incidence,AT,2025-02-26,2025-03-02,0.9,2,quantile,3766.9149571026
ILI incidence,AT,2025-02-26,2025-03-02,0.95,2,quantile,4304.78175465559
ILI incidence,AT,2025-02-26,2025-03-02,0.975,2,quantile,4711.33414822007
ILI incidence,AT,2025-02-26,2025-03-02,0.99,2,quantile,5105.28247796228
ILI incidence,AT,2025-02-26,2025-03-09,0.01,3,quantile,727.951355104745
ILI incidence,AT,2025-02-26,2025-03-09,0.025,3,quantile,885.740435529391
ILI incidence,AT,2025-02-26,2025-03-09,0.05,3,quantile,1000.8148145253
ILI incidence,AT,2025-02-26,2025-03-09,0.1,3,quantile,1201.30788999293
ILI incidence,AT,2025-02-26,2025-03-09,0.15,3,quantile,1341.18312953768
ILI incidence,AT,2025-02-26,2025-03-09,0.2,3,quantile,1471.73844104731
ILI incidence,AT,2025-02-26,2025-03-09,0.25,3,quantile,1601.44310513107
ILI incidence,AT,2025-02-26,2025-03-09,0.3,3,quantile,1754.32997142991
ILI incidence,AT,2025-02-26,2025-03-09,0.35,3,quantile,1864.61055942541
ILI incidence,AT,2025-02-26,2025-03-09,0.4,3,quantile,1988.60995382827
ILI incidence,AT,2025-02-26,2025-03-09,0.45,3,quantile,2135.25550786089
ILI incidence,AT,2025-02-26,2025-03-09,0.5,3,quantile,2295.29344598696
ILI incidence,AT,2025-02-26,2025-03-09,0.55,3,quantile,2411.34774660372
ILI incidence,AT,2025-02-26,2025-03-09,0.6,3,quantile,2552.11488371094
ILI incidence,AT,2025-02-26,2025-03-09,0.65,3,quantile,2688.53078912357
ILI incidence,AT,2025-02-26,2025-03-09,0.7,3,quantile,2862.02099857657
ILI incidence,AT,2025-02-26,2025-03-09,0.75,3,quantile,3013.570409806
ILI incidence,AT,2025-02-26,2025-03-09,0.8,3,quantile,3250.8885208923
ILI incidence,AT,2025-02-26,2025-03-09,0.85,3,quantile,3504.34129191587
ILI incidence,AT,2025-02-26,2025-03-09,0.9,3,quantile,3835.7942751926
ILI incidence,AT,2025-02-26,2025-03-09,0.95,3,quantile,4425.57708639367
ILI incidence,AT,2025-02-26,2025-03-09,0.975,3,quantile,4919.38175347237
ILI incidence,AT,2025-02-26,2025-03-09,0.99,3,quantile,5647.33442635567
ILI incidence,AT,2025-02-26,2025-03-16,0.01,4,quantile,576.835213648911
ILI incidence,AT,2025-02-26,2025-03-16,0.025,4,quantile,699.408209253918
ILI incidence,AT,2025-02-26,2025-03-16,0.05,4,quantile,852.347518155502
ILI incidence,AT,2025-02-26,2025-03-16,0.1,4,quantile,1033.40863197821
ILI incidence,AT,2025-02-26,2025-03-16,0.15,4,quantile,1168.53878050606
