target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-03-26,2025-03-23,0.01,1,quantile,757.774636837425
ILI incidence,AT,2025-03-26,2025-03-23,0.025,1,quantile,838.34875747214
ILI incidence,AT,2025-03-26,2025-03-23,0.05,1,quantile,915.815794341712
ILI incidence,AT,2025-03-26,2025-03-23,0.1,1,quantile,1028.85437055385
ILI incidence,AT,2025-03-26,2025-03-23,0.15,1,quantile,1097.38994830282
ILI incidence,AT,2025-03-26,2025-03-23,0.2,1,quantile,1147.22054603616
ILI incidence,AT,2025-03-26,2025-03-23,0.25,1,quantile,1200.58997434244
ILI incidence,AT,2025-03-26,2025-03-23,0.3,1,quantile,1252.50649041166
ILI incidence,AT,2025-03-26,2025-03-23,0.35,1,quantile,1302.20544123164
ILI incidence,AT,2025-03-26,2025-03-23,0.4,1,quantile,1365.18878005996
ILI incidence,AT,2025-03-26,2025-03-23,0.45,1,quantile,1426.45445555624
ILI incidence,AT,2025-03-26,2025-03-23,0.5,1,quantile,1485.22833459996
ILI incidence,AT,2025-03-26,2025-03-23,0.55,1,quantile,1545.45663835519
ILI incidence,AT,2025-03-26,2025-03-23,0.6,1,quantile,1584.67349181434
ILI incidence,AT,2025-03-26,2025-03-23,0.65,1,quantile,1645.54727605683
ILI incidence,AT,2025-03-26,2025-03-23,0.7,1,quantile,1716.03661180538
ILI incidence,AT,2025-03-26,2025-03-23,0.75,1,quantile,1769.98909813301
ILI incidence,AT,2025-03-26,2025-03-23,0.8,1,quantile,1856.60409715022
ILI incidence,AT,2025-03-26,2025-03-23,0.85,1,quantile,1939.18173574531
ILI incidence,AT,2025-03-26,2025-03-23,0.9,1,quantile,2079.3369663572
ILI incidence,AT,2025-03-26,2025-03-23,0.95,1,quantile,2275.24989215406
ILI incidence,AT,2025-03-26,2025-03-23,0.975,1,quantile,2481.68427842825
ILI incidence,AT,2025-03-26,2025-03-23,0.99,1,quantile,2708.31987481694
ILI incidence,AT,2025-03-26,2025-03-30,0.01,2,quantile,484.440989380962
ILI incidence,AT,2025-03-26,2025-03-30,0.025,2,quantile,582.026462084397
ILI incidence,AT,2025-03-26,2025-03-30,0.05,2,quantile,651.468062473459
ILI incidence,AT,2025-03-26,2025-03-30,0.1,2,quantile,760.563371959881
ILI incidence,AT,2025-03-26,2025-03-30,0.15,2,quantile,850.456950809176
ILI incidence,AT,2025-03-26,2025-03-30,0.2,2,quantile,921.79006530167
ILI incidence,AT,2025-03-26,2025-03-30,0.25,2,quantile,999.07095995212
ILI incidence,AT,2025-03-26,2025-03-30,0.3,2,quantile,1063.05987091917
ILI incidence,AT,2025-03-26,2025-03-30,0.35,2,quantile,1129.10931099238
ILI incidence,AT,2025-03-26,2025-03-30,0.4,2,quantile,1189.45598556835
ILI incidence,AT,2025-03-26,2025-03-30,0.45,2,quantile,1249.43397475376
ILI incidence,AT,2025-03-26,2025-03-30,0.5,2,quantile,1311.29276707381
ILI incidence,AT,2025-03-26,2025-03-30,0.55,2,quantile,1402.65953414181
ILI incidence,AT,2025-03-26,2025-03-30,0.6,2,quantile,1467.78815679761
ILI incidence,AT,2025-03-26,2025-03-30,0.65,2,quantile,1532.34757502238
ILI incidence,AT,2025-03-26,2025-03-30,0.7,2,quantile,1628.23944441425
ILI incidence,AT,2025-03-26,2025-03-30,0.75,2,quantile,1729.842742708
ILI incidence,AT,2025-03-26,2025-03-30,0.8,2,quantile,1840.76345024361
ILI incidence,AT,2025-03-26,2025-03-30,0.85,2,quantile,1983.40268854767
ILI incidence,AT,2025-03-26,2025-03-30,0.9,2,quantile,2240.07535670839
ILI incidence,AT,2025-03-26,2025-03-30,0.95,2,quantile,2570.95657632056
ILI incidence,AT,2025-03-26,2025-03-30,0.975,2,quantile,2988.75492829436
ILI incidence,AT,2025-03-26,2025-03-30,0.99,2,quantile,3269.89687152957
ILI incidence,AT,2025-03-26,2025-04-06,0.01,3,quantile,255.099941833526
ILI incidence,AT,2025-03-26,2025-04-06,0.025,3,quantile,337.076536464592
ILI incidence,AT,2025-03-26,2025-04-06,0.05,3,quantile,426.627928708867
ILI incidence,AT,2025-03-26,2025-04-06,0.1,3,quantile,528.865451541876
ILI incidence,AT,2025-03-26,2025-04-06,0.15,3,quantile,627.475832995892
ILI incidence,AT,2025-03-26,2025-04-06,0.2,3,quantile,702.368775570681
ILI incidence,AT,2025-03-26,2025-04-06,0.25,3,quantile,792.913065496866
ILI incidence,AT,2025-03-26,2025-04-06,0.3,3,quantile,850.054775715867
ILI incidence,AT,2025-03-26,2025-04-06,0.35,3,quantile,935.738070090865
ILI incidence,AT,2025-03-26,2025-04-06,0.4,3,quantile,996.391011951182
ILI incidence,AT,2025-03-26,2025-04-06,0.45,3,quantile,1072.51569574023
ILI incidence,AT,2025-03-26,2025-04-06,0.5,3,quantile,1175.40947405476
ILI incidence,AT,2025-03-26,2025-04-06,0.55,3,quantile,1248.92260249761
ILI incidence,AT,2025-03-26,2025-04-06,0.6,3,quantile,1339.66008592469
ILI incidence,AT,2025-03-26,2025-04-06,0.65,3,quantile,1443.18096569494
ILI incidence,AT,2025-03-26,2025-04-06,0.7,3,quantile,1574.46073262181
ILI incidence,AT,2025-03-26,2025-04-06,0.75,3,quantile,1698.22594884385
ILI incidence,AT,2025-03-26,2025-04-06,0.8,3,quantile,1873.18937162649
ILI incidence,AT,2025-03-26,2025-04-06,0.85,3,quantile,2056.02013828508
ILI incidence,AT,2025-03-26,2025-04-06,0.9,3,quantile,2321.24608179425
ILI incidence,AT,2025-03-26,2025-04-06,0.95,3,quantile,2750.57016755267
ILI incidence,AT,2025-03-26,2025-04-06,0.975,3,quantile,3329.31968238469
ILI incidence,AT,2025-03-26,2025-04-06,0.99,3,quantile,4075.08307126325
ILI incidence,AT,2025-03-26,2025-04-13,0.01,4,quantile,155.319611215543
ILI incidence,AT,2025-03-26,2025-04-13,0.025,4,quantile,219.032756143964
ILI incidence,AT,2025-03-26,2025-04-13,0.05,4,quantile,303.913432565695
ILI incidence,AT,2025-03-26,2025-04-13,0.1,4,quantile,413.215715277144
ILI incidence,AT,2025-03-26,2025-04-13,0.15,4,quantile,492.138337794723
ILI incidence,AT,2025-03-26,2025-04-13,0.2,4,quantile,580.986676723563
ILI incidence,AT,2025-03-26,2025-04-13,0.25,4,quantile,652.678640178553
ILI incidence,AT,2025-03-26,2025-04-13,0.3,4,quantile,721.099522709229
