target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-02-19,2025-02-16,0.01,1,quantile,1542.27100663458
ILI incidence,AT,2025-02-19,2025-02-16,0.025,1,quantile,1633.24856923108
ILI incidence,AT,2025-02-19,2025-02-16,0.05,1,quantile,1729.40560341282
ILI incidence,AT,2025-02-19,2025-02-16,0.1,1,quantile,1911.49395389612
ILI incidence,AT,2025-02-19,2025-02-16,0.15,1,quantile,2023.34263240829
ILI incidence,AT,2025-02-19,2025-02-16,0.2,1,quantile,2126.94467189429
ILI incidence,AT,2025-02-19,2025-02-16,0.25,1,quantile,2195.37893025919
ILI incidence,AT,2025-02-19,2025-02-16,0.3,1,quantile,2279.75348658893
ILI incidence,AT,2025-02-19,2025-02-16,0.35,1,quantile,2353.43695701057
ILI incidence,AT,2025-02-19,2025-02-16,0.4,1,quantile,2471.22964400841
ILI incidence,AT,2025-02-19,2025-02-16,0.45,1,quantile,2548.5171114623
ILI incidence,AT,2025-02-19,2025-02-16,0.5,1,quantile,2652.74812193843
ILI incidence,AT,2025-02-19,2025-02-16,0.55,1,quantile,2713.66204943853
ILI incidence,AT,2025-02-19,2025-02-16,0.6,1,quantile,2788.71616578155
ILI incidence,AT,2025-02-19,2025-02-16,0.65,1,quantile,2880.21304441893
ILI incidence,AT,2025-02-19,2025-02-16,0.7,1,quantile,2985.21758108637
ILI incidence,AT,2025-02-19,2025-02-16,0.75,1,quantile,3074.25412944753
ILI incidence,AT,2025-02-19,2025-02-16,0.8,1,quantile,3182.44436437119
ILI incidence,AT,2025-02-19,2025-02-16,0.85,1,quantile,3278.8975098462
ILI incidence,AT,2025-02-19,2025-02-16,0.9,1,quantile,3500.64518613224
ILI incidence,AT,2025-02-19,2025-02-16,0.95,1,quantile,3769.47322232352
ILI incidence,AT,2025-02-19,2025-02-16,0.975,1,quantile,4000.63526328321
ILI incidence,AT,2025-02-19,2025-02-16,0.99,1,quantile,4316.29597812357
ILI incidence,AT,2025-02-19,2025-02-23,0.01,2,quantile,1041.51918117671
ILI incidence,AT,2025-02-19,2025-02-23,0.025,2,quantile,1195.49600842756
ILI incidence,AT,2025-02-19,2025-02-23,0.05,2,quantile,1318.72681324184
ILI incidence,AT,2025-02-19,2025-02-23,0.1,2,quantile,1523.20600705544
ILI incidence,AT,2025-02-19,2025-02-23,0.15,2,quantile,1643.52417695379
ILI incidence,AT,2025-02-19,2025-02-23,0.2,2,quantile,1755.33126997405
ILI incidence,AT,2025-02-19,2025-02-23,0.25,2,quantile,1869.10222186636
ILI incidence,AT,2025-02-19,2025-02-23,0.3,2,quantile,1993.00112080493
ILI incidence,AT,2025-02-19,2025-02-23,0.35,2,quantile,2099.41347691319
ILI incidence,AT,2025-02-19,2025-02-23,0.4,2,quantile,2209.30766802614
ILI incidence,AT,2025-02-19,2025-02-23,0.45,2,quantile,2311.78448228043
ILI incidence,AT,2025-02-19,2025-02-23,0.5,2,quantile,2420.25385253447
ILI incidence,AT,2025-02-19,2025-02-23,0.55,2,quantile,2540.47549135707
ILI incidence,AT,2025-02-19,2025-02-23,0.6,2,quantile,2619.99376874846
ILI incidence,AT,2025-02-19,2025-02-23,0.65,2,quantile,2747.6713133716
ILI incidence,AT,2025-02-19,2025-02-23,0.7,2,quantile,2885.28599699503
ILI incidence,AT,2025-02-19,2025-02-23,0.75,2,quantile,3014.5645040332
ILI incidence,AT,2025-02-19,2025-02-23,0.8,2,quantile,3182.76427038783
ILI incidence,AT,2025-02-19,2025-02-23,0.85,2,quantile,3389.05067929638
ILI incidence,AT,2025-02-19,2025-02-23,0.9,2,quantile,3649.10425066806
ILI incidence,AT,2025-02-19,2025-02-23,0.95,2,quantile,4167.97655626789
ILI incidence,AT,2025-02-19,2025-02-23,0.975,2,quantile,4617.72273073047
ILI incidence,AT,2025-02-19,2025-02-23,0.99,2,quantile,5007.72512121157
ILI incidence,AT,2025-02-19,2025-03-02,0.01,3,quantile,689.084999364384
ILI incidence,AT,2025-02-19,2025-03-02,0.025,3,quantile,825.488308705942
ILI incidence,AT,2025-02-19,2025-03-02,0.05,3,quantile,965.298783248336
ILI incidence,AT,2025-02-19,2025-03-02,0.1,3,quantile,1145.0580017014
ILI incidence,AT,2025-02-19,2025-03-02,0.15,3,quantile,1277.59618562932
ILI incidence,AT,2025-02-19,2025-03-02,0.2,3,quantile,1396.83167991108
ILI incidence,AT,2025-02-19,2025-03-02,0.25,3,quantile,1535.92711125608
ILI incidence,AT,2025-02-19,2025-03-02,0.3,3,quantile,1663.19257665519
ILI incidence,AT,2025-02-19,2025-03-02,0.35,3,quantile,1758.57571115186
ILI incidence,AT,2025-02-19,2025-03-02,0.4,3,quantile,1894.15420420603
ILI incidence,AT,2025-02-19,2025-03-02,0.45,3,quantile,2024.16843121404
ILI incidence,AT,2025-02-19,2025-03-02,0.5,3,quantile,2187.93550989966
ILI incidence,AT,2025-02-19,2025-03-02,0.55,3,quantile,2290.8934653576
ILI incidence,AT,2025-02-19,2025-03-02,0.6,3,quantile,2420.95314150833
ILI incidence,AT,2025-02-19,2025-03-02,0.65,3,quantile,2559.93749522671
ILI incidence,AT,2025-02-19,2025-03-02,0.7,3,quantile,2718.4339861075
ILI incidence,AT,2025-02-19,2025-03-02,0.75,3,quantile,2886.88743551255
ILI incidence,AT,2025-02-19,2025-03-02,0.8,3,quantile,3114.44178736452
ILI incidence,AT,2025-02-19,2025-03-02,0.85,3,quantile,3378.93913661652
ILI incidence,AT,2025-02-19,2025-03-02,0.9,3,quantile,3698.81599620694
ILI incidence,AT,2025-02-19,2025-03-02,0.95,3,quantile,4236.77582551465
ILI incidence,AT,2025-02-19,2025-03-02,0.975,3,quantile,4728.62576695889
ILI incidence,AT,2025-02-19,2025-03-02,0.99,3,quantile,5507.63060302881
ILI incidence,AT,2025-02-19,2025-03-09,0.01,4,quantile,536.968672750749
ILI incidence,AT,2025-02-19,2025-03-09,0.025,4,quantile,654.403838076595
ILI incidence,AT,2025-02-19,2025-03-09,0.05,4,quantile,791.563644006801
ILI incidence,AT,2025-02-19,2025-03-09,0.1,4,quantile,970.590849086079
ILI incidence,AT,2025-02-19,2025-03-09,0.15,4,quantile,1100.37506065914
ILI incidence,AT,2025-02-19,2025-03-09,0.2,4,quantile,1226.4256453618
ILI incidence,AT,2025-02-19,2025-03-09,0.25,4,quantile,1350.14360352919
ILI incidence,AT,2025-02-19,2025-03-09,0.3,4,quantile,1481.28910911522
ILI incidence,AT,2025-02-19,2025-03-09,0.35,4,quantile,1619.8189656293
ILI incidence,AT,2025-02-19,2025-03-09,0.4,4,quantile,1730.37500126224
ILI incidence,AT,2025-02-19,2025-03-09,0.45,4,quantile,1849.93402911282
ILI incidence,AT,2025-02-19,2025-03-09,0.5,4,quantile,1970.99783735425
ILI incidence,AT,2025-02-19,2025-03-09,0.55,4,quantile,2122.1948389637
ILI incidence,AT,2025-02-19,2025-03-09,0.6,4,quantile,2283.2964320129
ILI incidence,AT,2025-02-19,2025-03-09,0.65,4,quantile,2447.6942721728
ILI incidence,AT,2025-02-19,2025-03-09,0.7,4,quantile,2619.45016466912
ILI incidence,AT,2025-02-19,2025-03-09,0.75,4,quantile,2878.51817372851
ILI incidence,AT,2025-02-19,2025-03-09,0.8,4,quantile,3089.85424542601
ILI incidence,AT,2025-02-19,2025-03-09,0.85,4,quantile,3343.57051983008
ILI incidence,AT,2025-02-19,2025-03-09,0.9,4,quantile,3677.7088948049
ILI incidence,AT,2025-02-19,2025-03-09,0.95,4,quantile,4321.27308917623
ILI incidence,AT,2025-02-19,2025-03-09,0.975,4,quantile,4803.28196104028
ILI incidence,AT,2025-02-19,2025-03-09,0.99,4,quantile,5392.65799031148
ILI incidence,AT,2025-02-19,2025-02-16,,1,median,2652.74812193843
ILI incidence,AT,2025-02-19,2025-02-23,,2,median,2420.25385253447
ILI incidence,AT,2025-02-19,2025-03-02,,3,median,2187.93550989966
ILI incidence,AT,2025-02-19,2025-03-09,,4,median,1970.99783735425
ILI incidence,BE,2025-02-19,2025-02-16,0.01,1,quantile,933.6715226159
ILI incidence,BE,2025-02-19,2025-02-16,0.025,1,quantile,966.661523779479
ILI incidence,BE,2025-02-19,2025-02-16,0.05,1,quantile,1007.56130210293
ILI incidence,BE,2025-02-19,2025-02-16,0.1,1,quantile,1049.00355886352
