target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-03-19,2025-03-16,0.01,1,quantile,983.14021809661
ILI incidence,AT,2025-03-19,2025-03-16,0.025,1,quantile,1063.3146766211
ILI incidence,AT,2025-03-19,2025-03-16,0.05,1,quantile,1143.00198543984
ILI incidence,AT,2025-03-19,2025-03-16,0.1,1,quantile,1270.10571393527
ILI incidence,AT,2025-03-19,2025-03-16,0.15,1,quantile,1355.77568625205
ILI incidence,AT,2025-03-19,2025-03-16,0.2,1,quantile,1412.60125714971
ILI incidence,AT,2025-03-19,2025-03-16,0.25,1,quantile,1476.43428162609
ILI incidence,AT,2025-03-19,2025-03-16,0.3,1,quantile,1531.31703599832
ILI incidence,AT,2025-03-19,2025-03-16,0.35,1,quantile,1597.02679946576
ILI incidence,AT,2025-03-19,2025-03-16,0.4,1,quantile,1658.73532938818
ILI incidence,AT,2025-03-19,2025-03-16,0.45,1,quantile,1739.29668907374
ILI incidence,AT,2025-03-19,2025-03-16,0.5,1,quantile,1798.75481912688
ILI incidence,AT,2025-03-19,2025-03-16,0.55,1,quantile,1861.86591089428
ILI incidence,AT,2025-03-19,2025-03-16,0.6,1,quantile,1910.96679635944
ILI incidence,AT,2025-03-19,2025-03-16,0.65,1,quantile,1977.24938876462
ILI incidence,AT,2025-03-19,2025-03-16,0.7,1,quantile,2054.55277087812
ILI incidence,AT,2025-03-19,2025-03-16,0.75,1,quantile,2121.39746490444
ILI incidence,AT,2025-03-19,2025-03-16,0.8,1,quantile,2213.6178181263
ILI incidence,AT,2025-03-19,2025-03-16,0.85,1,quantile,2303.99753752434
ILI incidence,AT,2025-03-19,2025-03-16,0.9,1,quantile,2459.93954100007
ILI incidence,AT,2025-03-19,2025-03-16,0.95,1,quantile,2673.99776152288
ILI incidence,AT,2025-03-19,2025-03-16,0.975,1,quantile,2894.14887253137
ILI incidence,AT,2025-03-19,2025-03-16,0.99,1,quantile,3146.66043425212
ILI incidence,AT,2025-03-19,2025-03-23,0.01,2,quantile,644.296417190443
ILI incidence,AT,2025-03-19,2025-03-23,0.025,2,quantile,736.078885057986
ILI incidence,AT,2025-03-19,2025-03-23,0.05,2,quantile,820.197980510538
ILI incidence,AT,2025-03-19,2025-03-23,0.1,2,quantile,945.150054667956
ILI incidence,AT,2025-03-19,2025-03-23,0.15,2,quantile,1048.02443674783
ILI incidence,AT,2025-03-19,2025-03-23,0.2,2,quantile,1131.74335546592
ILI incidence,AT,2025-03-19,2025-03-23,0.25,2,quantile,1209.71959452191
ILI incidence,AT,2025-03-19,2025-03-23,0.3,2,quantile,1285.67142306083
ILI incidence,AT,2025-03-19,2025-03-23,0.35,2,quantile,1370.29820107804
ILI incidence,AT,2025-03-19,2025-03-23,0.4,2,quantile,1443.79936547359
ILI incidence,AT,2025-03-19,2025-03-23,0.45,2,quantile,1504.31070319328
ILI incidence,AT,2025-03-19,2025-03-23,0.5,2,quantile,1582.9480743685
ILI incidence,AT,2025-03-19,2025-03-23,0.55,2,quantile,1684.2956975918
ILI incidence,AT,2025-03-19,2025-03-23,0.6,2,quantile,1747.52470802001
ILI incidence,AT,2025-03-19,2025-03-23,0.65,2,quantile,1824.53341189638
ILI incidence,AT,2025-03-19,2025-03-23,0.7,2,quantile,1930.82670817801
ILI incidence,AT,2025-03-19,2025-03-23,0.75,2,quantile,2052.83760393296
ILI incidence,AT,2025-03-19,2025-03-23,0.8,2,quantile,2162.17545989839
ILI incidence,AT,2025-03-19,2025-03-23,0.85,2,quantile,2320.82034307285
ILI incidence,AT,2025-03-19,2025-03-23,0.9,2,quantile,2593.44043832231
ILI incidence,AT,2025-03-19,2025-03-23,0.95,2,quantile,2961.59374796507
ILI incidence,AT,2025-03-19,2025-03-23,0.975,2,quantile,3390.09464673693
ILI incidence,AT,2025-03-19,2025-03-23,0.99,2,quantile,3690.52575957065
ILI incidence,AT,2025-03-19,2025-03-30,0.01,3,quantile,360.530498283002
ILI incidence,AT,2025-03-19,2025-03-30,0.025,3,quantile,446.630965261112
