origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.01,3119.663231494692
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.025,3209.981524177189
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.05,3275.394177835112
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.1,3358.7717314225274
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.15,3418.79693367329
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.2,3467.001010261054
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.25,3506.438022364002
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.3,3544.4466264593675
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.35,3578.9136371597665
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.4,3609.636281858377
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.45,3640.2025740335152
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.5,3670.9240544669155
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.55,3702.71678689106
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.6,3733.6409057899073
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.65,3763.849166445345
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.7,3796.375340896705
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.75,3828.7168979058647
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.8,3869.7847916210685
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.85,3915.1682283815367
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.9,3971.310344017902
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.95,4057.6261118351495
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.975,4143.164560084064
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.99,4240.2555149724685
2025-02-05,ILI incidence,2025-02-02,1,AT,median,,3670.9240544669155
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.01,2888.8740157370016
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.025,3070.782602315167
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.05,3207.1610911700836
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.1,3371.094654343318
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.15,3487.527795379082
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.2,3583.5944522632403
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.25,3668.3104679708867
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.3,3743.2971954687955
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.35,3809.8423013274964
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.4,3873.115712380092
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.45,3935.2445964602675
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.5,3995.472998317493
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.55,4056.2761939153997
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.6,4120.001453531271
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.65,4181.174560864329
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.7,4246.796136128709
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.75,4311.421911365409
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.8,4392.495028781084
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.85,4487.853842112948
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.9,4598.724694331912
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.95,4764.6112043651265
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.975,4915.622287945849
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.99,5097.756450959663
2025-02-05,ILI incidence,2025-02-09,2,AT,median,,3995.472998317493
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.01,2813.23147441578
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.025,3079.6242903395014
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.05,3299.979346720416
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.1,3544.815508023161
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.15,3718.1400722679455
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.2,3865.062150961026
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.25,3988.625787172685
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.3,4100.4074158036265
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.35,4199.35231036363
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.4,4292.187152365052
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.45,4382.26563283296
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.5,4473.413218005644
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.55,4566.934369260884
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.6,4657.196698162045
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.65,4752.027561764278
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.7,4847.5648322749275
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.75,4949.444501516089
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.8,5073.731936423728
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.85,5213.236878767781
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.9,5390.116409585758
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.95,5638.492389726207
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.975,5862.201235434264
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.99,6140.497580169583
2025-02-05,ILI incidence,2025-02-16,3,AT,median,,4473.413218005644
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.01,2919.7371332352004
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.025,3288.541638040448
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.05,3581.8266614113963
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.1,3908.8509969591005
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.15,4137.884176973807
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.2,4332.839484270921
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.25,4490.567011612403
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.3,4639.06236434138
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.35,4770.17779282624
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.4,4895.9297484425715
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.45,5017.800875320308
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.5,5139.837059575123
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.55,5267.148146528188
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.6,5388.362884846423
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.65,5513.459474859228
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.7,5646.139578508304
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.75,5784.019470805951
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.8,5947.810336228427
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.85,6132.124891301285
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.9,6365.669478175314
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.95,6699.167937235083
