origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-03-12,ILI incidence,2025-03-09,1,BE,median,NA,475.72
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.01,235.73
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.025,254.73
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.05,306.6
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.1,339.45
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.15,367.21
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.2,383.54
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.25,404.45
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.3,421.6
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.35,441.94
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.4,452.52
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.45,464.65
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.5,475.72
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.55,487.75
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.6,500.02
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.65,518.73
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.7,535.71
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.75,552.59
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.8,573.49
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.85,593.77
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.9,631.82
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.95,678.11
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.975,707.62
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.99,734.49
2025-03-12,ILI incidence,2025-03-16,2,BE,median,NA,448.62
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.01,163.71
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.025,175.83
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.05,215.39
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.1,259.61
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.15,290.51
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.2,326.18
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.25,355.4
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.3,370.54
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.35,390.85
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.4,410.39
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.45,429.99
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.5,448.62
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.55,465.98
