origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-03-05,ILI incidence,2025-03-02,1,BE,quantile,0.01,508.40
2025-03-05,ILI incidence,2025-03-09,2,BE,quantile,0.01,367.10
2025-03-05,ILI incidence,2025-03-16,3,BE,quantile,0.01,257.81
2025-03-05,ILI incidence,2025-03-23,4,BE,quantile,0.01,179.60
2025-03-05,ILI incidence,2025-03-02,1,BE,quantile,0.025,515.53
2025-03-05,ILI incidence,2025-03-09,2,BE,quantile,0.025,379.30
2025-03-05,ILI incidence,2025-03-16,3,BE,quantile,0.025,277.30
2025-03-05,ILI incidence,2025-03-23,4,BE,quantile,0.025,190.70
2025-03-05,ILI incidence,2025-03-02,1,BE,quantile,0.05,522.10
2025-03-05,ILI incidence,2025-03-09,2,BE,quantile,0.05,387.91
2025-03-05,ILI incidence,2025-03-16,3,BE,quantile,0.05,284.76
2025-03-05,ILI incidence,2025-03-23,4,BE,quantile,0.05,211.59
2025-03-05,ILI incidence,2025-03-02,1,BE,quantile,0.1,534.24
2025-03-05,ILI incidence,2025-03-09,2,BE,quantile,0.1,403.79
2025-03-05,ILI incidence,2025-03-16,3,BE,quantile,0.1,302.20
2025-03-05,ILI incidence,2025-03-23,4,BE,quantile,0.1,225.20
2025-03-05,ILI incidence,2025-03-02,1,BE,quantile,0.15,544.83
2025-03-05,ILI incidence,2025-03-09,2,BE,quantile,0.15,422.86
2025-03-05,ILI incidence,2025-03-16,3,BE,quantile,0.15,331.74
2025-03-05,ILI incidence,2025-03-23,4,BE,quantile,0.15,262.63
2025-03-05,ILI incidence,2025-03-02,1,BE,quantile,0.2,550.45
2025-03-05,ILI incidence,2025-03-09,2,BE,quantile,0.2,435.94
2025-03-05,ILI incidence,2025-03-16,3,BE,quantile,0.2,346.33
2025-03-05,ILI incidence,2025-03-23,4,BE,quantile,0.2,287.42
2025-03-05,ILI incidence,2025-03-02,1,BE,quantile,0.25,555.87
2025-03-05,ILI incidence,2025-03-09,2,BE,quantile,0.25,450.06
2025-03-05,ILI incidence,2025-03-16,3,BE,quantile,0.25,382.82
2025-03-05,ILI incidence,2025-03-23,4,BE,quantile,0.25,329.72
2025-03-05,ILI incidence,2025-03-02,1,BE,quantile,0.3,562.59
