origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.01,1759.97
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.01,1350.35
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.01,998.87
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.01,703.60
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.025,1792.40
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.025,1378.89
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.025,1010.71
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.025,712.55
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.05,1811.11
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.05,1405.75
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.05,1026.30
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.05,730.53
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.1,1831.25
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.1,1430.90
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.1,1062.93
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.1,757.29
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.15,1850.86
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.15,1452.52
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.15,1093.02
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.15,775.60
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.2,1872.75
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.2,1473.06
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.2,1116.99
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.2,824.12
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.25,1891.23
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.25,1496.11
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.25,1134.75
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.25,869.31
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.3,1906.08
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.3,1522.75
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.3,1171.42
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.3,913.59
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.35,1924.10
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.35,1551.34
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.35,1219.52
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.35,942.80
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.4,1941.80
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.4,1569.00
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.4,1235.69
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.4,972.87
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.45,1965.20
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.45,1594.36
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.45,1254.66
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.45,988.94
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.5,1993.14
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.5,1620.53
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.5,1284.62
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.5,1005.62
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.55,2027.67
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.55,1657.09
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.55,1316.23
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.55,1036.60
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.6,2059.10
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.6,1689.32
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.6,1350.18
