origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-01-15,ARI incidence,2025-01-12,1,BE,median,,765.4857143
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.01,542.6913784
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.025,577.7799635
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.05,607.9580824
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.1,642.7515209
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.15,666.2264886
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.2,684.8836487
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.25,700.8898309
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.3,715.2638772
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.35,728.5835732
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.4,741.2226622
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.45,753.4511271
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.5,765.4857143
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.55,777.5203015
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.6,789.7487664
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.65,802.3878554
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.7,815.7075514
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.75,830.0815977
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.8,846.0877798
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.85,864.74494
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.9,888.2199077
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.95,923.0133461
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.975,953.1914651
2025-01-15,ARI incidence,2025-01-12,1,BE,quantile,0.99,988.2800502
2025-01-15,ARI incidence,2025-01-19,2,BE,median,,598.5571429
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.01,298.0441772
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.025,345.3729153
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.05,386.078241
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.1,433.0088747
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.15,464.6727505
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.2,489.8381951
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.25,511.4279059
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.3,530.8161334
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.35,548.7822156
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.4,565.8302708
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.45,582.3244614
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.5,598.5571429
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.55,614.7898243
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.6,631.2840149
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.65,648.3320701
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.7,666.2981523
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.75,685.6863798
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.8,707.2760906
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.85,732.4415352
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.9,764.105411
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.95,811.0360447
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.975,851.7413705
2025-01-15,ARI incidence,2025-01-19,2,BE,quantile,0.99,899.0701085
2025-01-15,ARI incidence,2025-01-26,3,BE,median,,471.6914286
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.01,72.73207356
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.025,135.5654451
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.05,189.605611
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.1,251.9104613
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.15,293.947248
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.2,327.3567535
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.25,356.0191344
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.3,381.7588382
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.35,405.6105099
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.4,428.2434138
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.45,450.1410102
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.5,471.6914286
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.55,493.2418469
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.6,515.1394434
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.65,537.7723473
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.7,561.6240189
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.75,587.3637228
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.8,616.0261036
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.85,649.4356091
2025-01-15,ARI incidence,2025-01-26,3,BE,quantile,0.9,691.4723959
