origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.010,0.0
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.025,0.0
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.050,0.0
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.100,0.0
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.150,0.0
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.200,0.0
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.250,136.34999999999985
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.300,501.92999999999995
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.350,822.9900000000006
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.400,1130.8600000000001
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.450,1428.7549999999992
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.500,1710.85
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.550,2002.59
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.600,2318.04
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.650,2630.235
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.700,2958.4800000000005
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.750,3313.45
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.800,3722.0600000000013
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.850,4226.995
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.900,4815.470000000002
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.950,5700.610000000001
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.975,6466.637499999996
2025-07-16,ILI incidence,1,2025-07-13,AT,quantile,0.990,7329.915000000002
2025-07-16,ILI incidence,1,2025-07-13,AT,median,,1710.85
2025-07-16,ILI incidence,2,2025-07-20,AT,quantile,0.010,0.0
2025-07-16,ILI incidence,2,2025-07-20,AT,quantile,0.025,0.0
