origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.010,0.0
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.025,1013.5000000000005
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.050,1404.3000000000002
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.100,1511.9
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.150,1782.1000000000004
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.200,1907.9000000000005
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.250,1983.0000000000002
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.300,2052.1000000000004
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.350,2193.7000000000003
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.400,2268.1000000000004
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.450,2343.1000000000004
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.500,2372.4
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.550,2408.5
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.600,2483.5
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.650,2557.9
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.700,2690.7
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.750,2758.9
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.800,2843.7
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.850,2939.6
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.900,3239.7000000000003
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.950,3347.3
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.975,3578.3
2025-02-19,ILI incidence,1,2025-02-16,AT,quantile,0.990,4961.700000000001
2025-02-19,ILI incidence,1,2025-02-16,AT,median,,2372.4
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.010,0.0
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.025,309.4000000000001
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.050,813.8300000000002
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.100,1232.6000000000001
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.150,1452.0000000000005
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.200,1612.1999999999998
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.250,1798.8750000000002
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.300,1930.1
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.350,2041.8000000000004
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.400,2174.8600000000006
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.450,2291.0000000000005
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.500,2375.8
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.550,2470.7
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.600,2578.3000000000006
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.650,2709.9750000000004
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.700,2821.19
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.750,2939.025
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.800,3099.2
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.850,3272.5
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.900,3492.4700000000003
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.950,3895.9
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.975,4371.4
2025-02-19,ILI incidence,2,2025-02-23,AT,quantile,0.990,5119.5
2025-02-19,ILI incidence,2,2025-02-23,AT,median,,2375.8
2025-02-19,ILI incidence,3,2025-03-02,AT,quantile,0.010,0.0
2025-02-19,ILI incidence,3,2025-03-02,AT,quantile,0.025,0.0
2025-02-19,ILI incidence,3,2025-03-02,AT,quantile,0.050,399.1650000000003
2025-02-19,ILI incidence,3,2025-03-02,AT,quantile,0.100,934.1800000000003
