origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.010,0.0
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.025,0.0
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.050,0.0
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.100,388.65999999999985
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.150,672.7249999999997
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.200,873.64
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.250,1045.175
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.300,1216.6299999999999
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.350,1350.765
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.400,1485.7400000000005
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.450,1618.8850000000004
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.500,1740.6000000000001
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.550,1857.1450000000002
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.600,1986.4399999999996
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.650,2125.0050000000006
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.700,2264.0
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.750,2409.2
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.800,2583.0600000000004
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.850,2797.7999999999993
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.900,3071.57
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.950,3531.9449999999993
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.975,3964.242499999998
2025-04-30,ILI incidence,1,2025-04-27,AT,quantile,0.990,4646.955000000003
2025-04-30,ILI incidence,1,2025-04-27,AT,median,,1740.6000000000001
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.010,0.0
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.025,0.0
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.050,0.0
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.100,145.75000000000003
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.150,466.1950000000003
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.200,725.2800000000002
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.250,932.6500000000001
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.300,1113.0100000000002
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.350,1288.5099999999998
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.400,1451.2200000000005
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.450,1604.455
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.500,1736.5500000000002
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.550,1878.6450000000002
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.600,2042.64
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.650,2187.085
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.700,2359.4
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.750,2555.35
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.800,2744.3400000000006
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.850,2978.6450000000004
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.900,3311.7400000000007
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.950,3830.969999999998
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.975,4372.459999999999
2025-04-30,ILI incidence,2,2025-05-04,AT,quantile,0.990,4928.93
2025-04-30,ILI incidence,2,2025-05-04,AT,median,,1736.5500000000002
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.010,0.0
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.025,0.0
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.050,0.0
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.100,0.0
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.150,314.1550000000001
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.200,593.0600000000004
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.250,836.3750000000007
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.300,1042.2099999999998
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.350,1227.09
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.400,1393.54
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.450,1554.2750000000003
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.500,1724.05
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.550,1896.19
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.600,2076.58
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.650,2244.675
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.700,2431.169999999999
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.750,2639.5250000000005
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.800,2853.92
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.850,3145.045
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.900,3529.57
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.950,4106.109999999995
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.975,4632.1325
2025-04-30,ILI incidence,3,2025-05-11,AT,quantile,0.990,5243.001
2025-04-30,ILI incidence,3,2025-05-11,AT,median,,1724.05
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.010,0.0
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.025,0.0
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.050,0.0
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.100,0.0
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.150,150.2850000000005
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.200,476.94000000000057
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.250,719.9250000000005
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.300,943.7199999999998
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.350,1158.6000000000004
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.400,1356.22
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.450,1537.21
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.500,1728.0
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.550,1908.9999999999998
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.600,2108.4199999999996
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.650,2312.7850000000003
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.700,2517.3199999999997
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.750,2742.6500000000005
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.800,2995.0399999999995
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.850,3288.0750000000003
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.900,3687.19
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.950,4292.2699999999995
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.975,4890.22
2025-04-30,ILI incidence,4,2025-05-18,AT,quantile,0.990,5624.708000000008
2025-04-30,ILI incidence,4,2025-05-18,AT,median,,1728.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.010,0.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.025,0.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.050,0.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.100,0.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.150,0.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.200,0.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.250,0.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.300,3.5999999999999943
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.350,9.0
2025-04-30,ILI incidence,1,2025-04-27,BE,quantile,0.400,15.0
