origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.010,0.0
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.025,1359.0
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.050,1537.4
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.100,1697.6
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.150,1967.8000000000002
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.200,2123.0
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.250,2178.4
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.300,2246.6000000000004
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.350,2379.4
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.400,2484.1
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.450,2540.7
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.500,2564.9
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.550,2594.2
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.600,2678.0
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.650,2748.5
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.700,2885.2
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.750,2954.3
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.800,3000.0
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.850,3155.2
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.900,3425.4
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.950,3585.6
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.975,3923.7999999999997
2025-01-22,ILI incidence,1,2025-01-19,AT,quantile,0.990,5147.4
2025-01-22,ILI incidence,1,2025-01-19,AT,median,,2564.9
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.010,0.0
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.025,402.8750000000001
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.050,1025.7450000000008
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.100,1416.7400000000002
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.150,1638.1999999999998
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.200,1839.9
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.250,1992.6999999999998
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.300,2127.2999999999997
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.350,2238.6000000000004
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.400,2365.4
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.450,2475.65
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.500,2561.5
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.550,2671.0
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.600,2772.2
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.650,2896.1000000000004
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.700,2995.7000000000003
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.750,3134.45
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.800,3284.8999999999996
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.850,3469.5
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.900,3723.570000000001
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.950,4096.799999999999
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.975,4583.6
2025-01-22,ILI incidence,2,2025-01-26,AT,quantile,0.990,5329.5
2025-01-22,ILI incidence,2,2025-01-26,AT,median,,2561.5
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.010,0.0
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.025,48.972500000000025
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.050,580.1049999999997
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.100,1127.7399999999998
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.150,1424.585
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.200,1650.0600000000004
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.250,1836.9499999999998
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.300,2006.2900000000002
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.350,2157.265
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.400,2304.6600000000003
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.450,2442.765
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.500,2573.05
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.550,2705.6600000000003
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.600,2839.74
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.650,2970.4999999999995
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.700,3111.13
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.750,3274.7999999999997
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.800,3455.1800000000003
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.850,3688.3450000000003
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.900,3992.78
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.950,4524.744999999999
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.975,5085.692499999998
2025-01-22,ILI incidence,3,2025-02-02,AT,quantile,0.990,5714.501
2025-01-22,ILI incidence,3,2025-02-02,AT,median,,2573.05
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.010,0.0
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.025,0.0
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.050,290.13999999999993
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.100,885.3500000000001
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.150,1219.9700000000003
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.200,1488.4400000000003
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.250,1711.4499999999996
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.300,1923.85
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.350,2092.965
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.400,2249.4
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.450,2407.995
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.500,2567.95
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.550,2725.925000000001
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.600,2889.5
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.650,3047.78
2025-01-22,ILI incidence,4,2025-02-09,AT,quantile,0.700,3213.39
