origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.010,0.0
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.025,1345.1999999999998
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.050,1576.1999999999998
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.100,1683.7999999999997
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.150,1954.0
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.200,2079.8
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.250,2139.2
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.300,2179.3999999999996
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.350,2360.7
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.400,2440.0
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.450,2515.0
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.500,2551.1
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.550,2588.3999999999996
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.600,2664.2
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.650,2792.7
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.700,2929.5
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.750,2971.2999999999997
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.800,3015.5999999999995
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.850,3141.3999999999996
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.900,3343.9
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.950,3519.2
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.975,3750.2
2025-03-12,ILI incidence,1,2025-03-09,AT,quantile,0.990,5133.6
2025-03-12,ILI incidence,1,2025-03-09,AT,median,,2551.1
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.010,0.0
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.025,652.1799999999998
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.050,1090.1
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.100,1462.4400000000003
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.150,1668.9850000000001
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.200,1834.62
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.250,1978.9749999999997
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.300,2091.4
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.350,2201.5
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.400,2324.6400000000003
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.450,2441.0999999999995
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.500,2547.7
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.550,2643.6
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.600,2754.8999999999996
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.650,2879.47
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.700,2984.6000000000004
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.750,3114.7999999999997
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.800,3276.4999999999995
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.850,3441.8149999999996
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.900,3632.8999999999996
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.950,4003.0199999999977
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.975,4439.8
2025-03-12,ILI incidence,2,2025-03-16,AT,quantile,0.990,5154.519000000002
2025-03-12,ILI incidence,2,2025-03-16,AT,median,,2547.7
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.010,0.0
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.025,211.03249999999952
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.050,670.0849999999999
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.100,1143.5800000000004
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.150,1425.68
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.200,1638.9399999999996
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.250,1816.0749999999998
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.300,1984.2499999999998
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.350,2146.2949999999996
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.400,2288.38
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.450,2425.955
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.500,2554.7999999999997
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.550,2690.2999999999997
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.600,2826.2999999999997
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.650,2959.8700000000003
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.700,3102.9099999999994
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.750,3261.925
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.800,3432.86
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.850,3637.4049999999997
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.900,3935.6999999999994
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.950,4395.9699999999975
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.975,4912.227499999998
2025-03-12,ILI incidence,3,2025-03-23,AT,quantile,0.990,5523.425
2025-03-12,ILI incidence,3,2025-03-23,AT,median,,2554.7999999999997
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.010,0.0
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.025,0.0
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.050,328.3700000000001
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.100,892.3099999999997
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.150,1231.5950000000003
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.200,1480.92
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.250,1688.1750000000002
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.300,1883.5999999999997
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.350,2068.76
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.400,2234.12
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.450,2395.055
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.500,2556.3999999999996
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.550,2716.6999999999994
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.600,2873.32
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.650,3028.3349999999996
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.700,3205.5999999999995
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.750,3384.725
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.800,3605.5400000000004
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.850,3856.5999999999995
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.900,4206.88
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.950,4722.664999999999
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.975,5261.11
2025-03-12,ILI incidence,4,2025-03-30,AT,quantile,0.990,5829.461000000001
2025-03-12,ILI incidence,4,2025-03-30,AT,median,,2556.3999999999996
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.010,136.4999999999999
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.025,209.5999999999999
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.050,341.4
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.100,424.59999999999997
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.150,446.5
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.200,464.4
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.250,477.59999999999997
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.300,481.79999999999995
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.350,487.29999999999995
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.400,494.79999999999995
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.450,500.59999999999997
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.500,506.2
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.550,512.1
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.600,517.4
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.650,523.8
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.700,529.0
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.750,534.6
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.800,543.6999999999999
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.850,560.6
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.900,586.2
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.950,669.4
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.975,801.2
2025-03-12,ILI incidence,1,2025-03-09,BE,quantile,0.990,874.3000000000001
2025-03-12,ILI incidence,1,2025-03-09,BE,median,,506.2
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.010,55.68299999999989
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.025,130.5999999999999
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.050,211.29999999999995
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.100,341.25000000000006
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.150,402.2
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.200,427.5
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.250,446.9
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.300,461.59999999999997
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.350,474.86499999999995
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.400,485.4
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.450,495.855
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.500,505.25
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.550,513.7450000000001
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.600,524.0999999999999
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.650,534.4
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.700,547.0999999999999
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.750,560.8
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.800,579.7200000000001
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.850,608.6
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.900,667.9000000000003
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.950,788.6099999999998
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.975,856.5149999999998
2025-03-12,ILI incidence,2,2025-03-16,BE,quantile,0.990,946.6
2025-03-12,ILI incidence,2,2025-03-16,BE,median,,505.25
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.010,0.0
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.025,80.29749999999996
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.050,157.19499999999994
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.100,266.5
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.150,344.7699999999999
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.200,390.88
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.250,419.9
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.300,441.4
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.350,459.36499999999995
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.400,476.4
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.450,490.7
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.500,504.6
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.550,519.1999999999999
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.600,533.0
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.650,547.9350000000001
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.700,565.0
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.750,584.95
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.800,614.7400000000001
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.850,662.8
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.900,739.21
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.950,838.0999999999999
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.975,916.2274999999996
2025-03-12,ILI incidence,3,2025-03-23,BE,quantile,0.990,1011.0050000000001
2025-03-12,ILI incidence,3,2025-03-23,BE,median,,504.6
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.010,0.0
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.025,40.092499999999916
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.050,121.4799999999999
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.100,225.28999999999996
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.150,301.085
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.200,354.98
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.250,393.9
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.300,422.19999999999993
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.350,445.79999999999995
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.400,468.26
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.450,485.5
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.500,503.09999999999997
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.550,521.6450000000001
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.600,539.6999999999999
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.650,560.5
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.700,582.4
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.750,611.8
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.800,649.4
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.850,707.3599999999998
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.900,778.21
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.950,878.605
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.975,961.8174999999998
2025-03-12,ILI incidence,4,2025-03-30,BE,quantile,0.990,1085.3140000000005
2025-03-12,ILI incidence,4,2025-03-30,BE,median,,503.09999999999997
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.010,53.400000000000006
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.025,58.0
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.050,67.7
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.100,83.0
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.150,91.0
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.200,92.10000000000001
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.250,92.7
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.300,92.7
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.350,92.80000000000001
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.400,92.80000000000001
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.450,92.9
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.500,92.9
2025-03-12,ILI incidence,1,2025-03-09,HR,quantile,0.550,92.9
