origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.010,720.1000000000004
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.025,879.9000000000001
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.050,1121.4
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.100,1286.1999999999998
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.150,1518.6000000000004
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.200,1614.5000000000005
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.250,1673.9
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.300,1706.2
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.350,1837.4
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.400,1936.5000000000002
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.450,2049.7000000000003
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.500,2079.0
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.550,2115.1
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.600,2198.9
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.650,2327.4
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.700,2458.6000000000004
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.750,2506.0
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.800,2550.2999999999997
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.850,2646.2
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.900,2878.6000000000004
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.950,3043.4
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.975,3284.9
2025-04-02,ILI incidence,1,2025-03-30,AT,quantile,0.990,3444.7
2025-04-02,ILI incidence,1,2025-03-30,AT,median,,2079.0
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.010,0.0
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.025,228.29999999999995
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.050,649.0999999999997
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.100,994.2300000000002
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.150,1199.3000000000002
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.200,1376.3000000000002
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.250,1531.6499999999999
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.300,1650.9
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.350,1749.8899999999999
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.400,1864.9000000000003
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.450,1987.5000000000005
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.500,2082.4
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.550,2181.5
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.600,2302.9199999999996
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.650,2425.9000000000005
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.700,2528.3399999999997
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.750,2648.2
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.800,2808.1
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.850,2984.5
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.900,3172.1
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.950,3530.1849999999986
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.975,3992.7
2025-04-02,ILI incidence,2,2025-04-06,AT,quantile,0.990,4687.4
2025-04-02,ILI incidence,2,2025-04-06,AT,median,,2082.4
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.010,0.0
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.025,0.0
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.050,241.28499999999977
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.100,692.9300000000004
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.150,988.4549999999996
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.200,1199.7599999999998
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.250,1387.8750000000002
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.300,1547.1899999999998
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.350,1685.6300000000003
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.400,1819.4600000000003
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.450,1958.3550000000005
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.500,2091.1499999999996
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.550,2215.89
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.600,2348.04
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.650,2490.235
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.700,2633.96
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.750,2798.8249999999994
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.800,2974.5
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.850,3178.145
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.900,3467.26
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.950,3947.314999999999
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.975,4450.052499999997
2025-04-02,ILI incidence,3,2025-04-13,AT,quantile,0.990,5097.710000000003
2025-04-02,ILI incidence,3,2025-04-13,AT,median,,2091.1499999999996
2025-04-02,ILI incidence,4,2025-04-20,AT,quantile,0.010,0.0
2025-04-02,ILI incidence,4,2025-04-20,AT,quantile,0.025,0.0
2025-04-02,ILI incidence,4,2025-04-20,AT,quantile,0.050,0.0
2025-04-02,ILI incidence,4,2025-04-20,AT,quantile,0.100,481.9700000000005
2025-04-02,ILI incidence,4,2025-04-20,AT,quantile,0.150,793.6250000000005
2025-04-02,ILI incidence,4,2025-04-20,AT,quantile,0.200,1051.8200000000006
