target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-04-02,2025-03-30,0.01,1,quantile,1193.42382446415
ILI incidence,AT,2025-04-02,2025-03-30,0.025,1,quantile,1273.0387583934
ILI incidence,AT,2025-04-02,2025-03-30,0.05,1,quantile,1368.67630968166
ILI incidence,AT,2025-04-02,2025-03-30,0.1,1,quantile,1469.74492983549
ILI incidence,AT,2025-04-02,2025-03-30,0.15,1,quantile,1543.84013696678
ILI incidence,AT,2025-04-02,2025-03-30,0.2,1,quantile,1605.65655336993
ILI incidence,AT,2025-04-02,2025-03-30,0.25,1,quantile,1662.37196904655
ILI incidence,AT,2025-04-02,2025-03-30,0.3,1,quantile,1708.80320881798
ILI incidence,AT,2025-04-02,2025-03-30,0.35,1,quantile,1752.53057512746
ILI incidence,AT,2025-04-02,2025-03-30,0.4,1,quantile,1785.73373766275
ILI incidence,AT,2025-04-02,2025-03-30,0.45,1,quantile,1825.33831822122
ILI incidence,AT,2025-04-02,2025-03-30,0.5,1,quantile,1867.05323737769
ILI incidence,AT,2025-04-02,2025-03-30,0.55,1,quantile,1909.74359296319
ILI incidence,AT,2025-04-02,2025-03-30,0.6,1,quantile,1954.30135055477
ILI incidence,AT,2025-04-02,2025-03-30,0.65,1,quantile,2002.04712673639
ILI incidence,AT,2025-04-02,2025-03-30,0.7,1,quantile,2041.63795704699
ILI incidence,AT,2025-04-02,2025-03-30,0.75,1,quantile,2102.83772595384
ILI incidence,AT,2025-04-02,2025-03-30,0.8,1,quantile,2187.49267514997
ILI incidence,AT,2025-04-02,2025-03-30,0.85,1,quantile,2259.01143792759
ILI incidence,AT,2025-04-02,2025-03-30,0.9,1,quantile,2354.55392174259
ILI incidence,AT,2025-04-02,2025-03-30,0.95,1,quantile,2492.07319723569
ILI incidence,AT,2025-04-02,2025-03-30,0.975,1,quantile,2581.53987219264
ILI incidence,AT,2025-04-02,2025-03-30,0.99,1,quantile,2719.0206689785
ILI incidence,AT,2025-04-02,2025-04-06,0.01,2,quantile,820.358478160694
ILI incidence,AT,2025-04-02,2025-04-06,0.025,2,quantile,941.744570014936
ILI incidence,AT,2025-04-02,2025-04-06,0.05,2,quantile,1047.38925590552
ILI incidence,AT,2025-04-02,2025-04-06,0.1,2,quantile,1191.06709490283
ILI incidence,AT,2025-04-02,2025-04-06,0.15,2,quantile,1257.07039404153
ILI incidence,AT,2025-04-02,2025-04-06,0.2,2,quantile,1343.64250305024
ILI incidence,AT,2025-04-02,2025-04-06,0.25,2,quantile,1404.14329157797
ILI incidence,AT,2025-04-02,2025-04-06,0.3,2,quantile,1458.95649089535
ILI incidence,AT,2025-04-02,2025-04-06,0.35,2,quantile,1522.58540517373
ILI incidence,AT,2025-04-02,2025-04-06,0.4,2,quantile,1574.85699096104
ILI incidence,AT,2025-04-02,2025-04-06,0.45,2,quantile,1619.01114801784
ILI incidence,AT,2025-04-02,2025-04-06,0.5,2,quantile,1669.14066856901
ILI incidence,AT,2025-04-02,2025-04-06,0.55,2,quantile,1725.11663620376
ILI incidence,AT,2025-04-02,2025-04-06,0.6,2,quantile,1790.4530803648
ILI incidence,AT,2025-04-02,2025-04-06,0.65,2,quantile,1868.62499297456
ILI incidence,AT,2025-04-02,2025-04-06,0.7,2,quantile,1937.82131886182
ILI incidence,AT,2025-04-02,2025-04-06,0.75,2,quantile,2026.98688591807
ILI incidence,AT,2025-04-02,2025-04-06,0.8,2,quantile,2121.20530611184
ILI incidence,AT,2025-04-02,2025-04-06,0.85,2,quantile,2239.6327057818
ILI incidence,AT,2025-04-02,2025-04-06,0.9,2,quantile,2385.55255663405
ILI incidence,AT,2025-04-02,2025-04-06,0.95,2,quantile,2609.0749100366
ILI incidence,AT,2025-04-02,2025-04-06,0.975,2,quantile,2868.7450183353
ILI incidence,AT,2025-04-02,2025-04-06,0.99,2,quantile,3197.16140807208
ILI incidence,AT,2025-04-02,2025-04-13,0.01,3,quantile,594.675612350168
ILI incidence,AT,2025-04-02,2025-04-13,0.025,3,quantile,701.059537825538
ILI incidence,AT,2025-04-02,2025-04-13,0.05,3,quantile,801.413356204536
ILI incidence,AT,2025-04-02,2025-04-13,0.1,3,quantile,935.197904675589
ILI incidence,AT,2025-04-02,2025-04-13,0.15,3,quantile,1027.84827904536
ILI incidence,AT,2025-04-02,2025-04-13,0.2,3,quantile,1102.96684399243
ILI incidence,AT,2025-04-02,2025-04-13,0.25,3,quantile,1180.30246696439
ILI incidence,AT,2025-04-02,2025-04-13,0.3,3,quantile,1234.31809737537
ILI incidence,AT,2025-04-02,2025-04-13,0.35,3,quantile,1294.60697894813
ILI incidence,AT,2025-04-02,2025-04-13,0.4,3,quantile,1358.26247799358
ILI incidence,AT,2025-04-02,2025-04-13,0.45,3,quantile,1430.53320500133
ILI incidence,AT,2025-04-02,2025-04-13,0.5,3,quantile,1497.20958834933
ILI incidence,AT,2025-04-02,2025-04-13,0.55,3,quantile,1570.38227319001
ILI incidence,AT,2025-04-02,2025-04-13,0.6,3,quantile,1652.3703039445
ILI incidence,AT,2025-04-02,2025-04-13,0.65,3,quantile,1726.62801891379
ILI incidence,AT,2025-04-02,2025-04-13,0.7,3,quantile,1840.00121353075
ILI incidence,AT,2025-04-02,2025-04-13,0.75,3,quantile,1927.06023326141
ILI incidence,AT,2025-04-02,2025-04-13,0.8,3,quantile,2045.97834435855
ILI incidence,AT,2025-04-02,2025-04-13,0.85,3,quantile,2171.59603811736
ILI incidence,AT,2025-04-02,2025-04-13,0.9,3,quantile,2404.98840337521
ILI incidence,AT,2025-04-02,2025-04-13,0.95,3,quantile,2749.13015132935
ILI incidence,AT,2025-04-02,2025-04-13,0.975,3,quantile,2989.31870992759
ILI incidence,AT,2025-04-02,2025-04-13,0.99,3,quantile,3341.61481478117
ILI incidence,AT,2025-04-02,2025-04-20,0.01,4,quantile,462.733983842103
ILI incidence,AT,2025-04-02,2025-04-20,0.025,4,quantile,527.298269004309
ILI incidence,AT,2025-04-02,2025-04-20,0.05,4,quantile,610.268440365903
ILI incidence,AT,2025-04-02,2025-04-20,0.1,4,quantile,752.999086127764
ILI incidence,AT,2025-04-02,2025-04-20,0.15,4,quantile,833.577444968793
ILI incidence,AT,2025-04-02,2025-04-20,0.2,4,quantile,920.801731659597
ILI incidence,AT,2025-04-02,2025-04-20,0.25,4,quantile,1005.00454231024
ILI incidence,AT,2025-04-02,2025-04-20,0.3,4,quantile,1066.75640209438
ILI incidence,AT,2025-04-02,2025-04-20,0.35,4,quantile,1131.61181222631
ILI incidence,AT,2025-04-02,2025-04-20,0.4,4,quantile,1219.2696293157
ILI incidence,AT,2025-04-02,2025-04-20,0.45,4,quantile,1283.16151105967
ILI incidence,AT,2025-04-02,2025-04-20,0.5,4,quantile,1352.62316004335
ILI incidence,AT,2025-04-02,2025-04-20,0.55,4,quantile,1436.23702437894
ILI incidence,AT,2025-04-02,2025-04-20,0.6,4,quantile,1498.30495928596
ILI incidence,AT,2025-04-02,2025-04-20,0.65,4,quantile,1570.20858369717
ILI incidence,AT,2025-04-02,2025-04-20,0.7,4,quantile,1685.92150687618
ILI incidence,AT,2025-04-02,2025-04-20,0.75,4,quantile,1799.30555012568
ILI incidence,AT,2025-04-02,2025-04-20,0.8,4,quantile,1948.73528921491
ILI incidence,AT,2025-04-02,2025-04-20,0.85,4,quantile,2137.48697956392
ILI incidence,AT,2025-04-02,2025-04-20,0.9,4,quantile,2338.23319190149
ILI incidence,AT,2025-04-02,2025-04-20,0.95,4,quantile,2665.44949730533
ILI incidence,AT,2025-04-02,2025-04-20,0.975,4,quantile,2968.49821615445
ILI incidence,AT,2025-04-02,2025-04-20,0.99,4,quantile,3500.78808623199
ILI incidence,AT,2025-04-02,2025-03-30,,1,median,1867.05323737769
ILI incidence,AT,2025-04-02,2025-04-06,,2,median,1669.14066856901
ILI incidence,AT,2025-04-02,2025-04-13,,3,median,1497.20958834933
ILI incidence,AT,2025-04-02,2025-04-20,,4,median,1352.62316004335
ILI incidence,BE,2025-04-02,2025-03-30,0.01,1,quantile,75.5267110712252
ILI incidence,BE,2025-04-02,2025-03-30,0.025,1,quantile,84.5601777691838
ILI incidence,BE,2025-04-02,2025-03-30,0.05,1,quantile,91.1056569354758
ILI incidence,BE,2025-04-02,2025-03-30,0.1,1,quantile,100.905239391396
ILI incidence,BE,2025-04-02,2025-03-30,0.15,1,quantile,108.345741730082
ILI incidence,BE,2025-04-02,2025-03-30,0.2,1,quantile,114.060609258278
ILI incidence,BE,2025-04-02,2025-03-30,0.25,1,quantile,119.41733422333
ILI incidence,BE,2025-04-02,2025-03-30,0.3,1,quantile,123.697177140733
ILI incidence,BE,2025-04-02,2025-03-30,0.35,1,quantile,127.737627067217
ILI incidence,BE,2025-04-02,2025-03-30,0.4,1,quantile,132.308115201784
ILI incidence,BE,2025-04-02,2025-03-30,0.45,1,quantile,136.115794525828
ILI incidence,BE,2025-04-02,2025-03-30,0.5,1,quantile,140.552873082487
ILI incidence,BE,2025-04-02,2025-03-30,0.55,1,quantile,143.898104128018
ILI incidence,BE,2025-04-02,2025-03-30,0.6,1,quantile,147.933191144024
ILI incidence,BE,2025-04-02,2025-03-30,0.65,1,quantile,153.092725178419
ILI incidence,BE,2025-04-02,2025-03-30,0.7,1,quantile,158.522001848071
ILI incidence,BE,2025-04-02,2025-03-30,0.75,1,quantile,164.002704646804
ILI incidence,BE,2025-04-02,2025-03-30,0.8,1,quantile,171.176496270705
ILI incidence,BE,2025-04-02,2025-03-30,0.85,1,quantile,180.523268597548
ILI incidence,BE,2025-04-02,2025-03-30,0.9,1,quantile,191.167319162498
ILI incidence,BE,2025-04-02,2025-03-30,0.95,1,quantile,207.17454588059
ILI incidence,BE,2025-04-02,2025-03-30,0.975,1,quantile,225.393722221016
ILI incidence,BE,2025-04-02,2025-03-30,0.99,1,quantile,242.398753277635
ILI incidence,BE,2025-04-02,2025-04-06,0.01,2,quantile,50.1021116071514
ILI incidence,BE,2025-04-02,2025-04-06,0.025,2,quantile,57.7818220235601
ILI incidence,BE,2025-04-02,2025-04-06,0.05,2,quantile,67.5272959558998
ILI incidence,BE,2025-04-02,2025-04-06,0.1,2,quantile,80.8731584929703
ILI incidence,BE,2025-04-02,2025-04-06,0.15,2,quantile,88.9370115035019
ILI incidence,BE,2025-04-02,2025-04-06,0.2,2,quantile,95.5546807703159
ILI incidence,BE,2025-04-02,2025-04-06,0.25,2,quantile,101.491341267608
ILI incidence,BE,2025-04-02,2025-04-06,0.3,2,quantile,107.081450150282
ILI incidence,BE,2025-04-02,2025-04-06,0.35,2,quantile,113.999189165209
ILI incidence,BE,2025-04-02,2025-04-06,0.4,2,quantile,118.414931151177
ILI incidence,BE,2025-04-02,2025-04-06,0.45,2,quantile,123.902861819452
ILI incidence,BE,2025-04-02,2025-04-06,0.5,2,quantile,129.962112596932
ILI incidence,BE,2025-04-02,2025-04-06,0.55,2,quantile,136.76145047299
ILI incidence,BE,2025-04-02,2025-04-06,0.6,2,quantile,143.559190547573
ILI incidence,BE,2025-04-02,2025-04-06,0.65,2,quantile,150.484619371174
ILI incidence,BE,2025-04-02,2025-04-06,0.7,2,quantile,156.600210372622
ILI incidence,BE,2025-04-02,2025-04-06,0.75,2,quantile,163.644819273858
ILI incidence,BE,2025-04-02,2025-04-06,0.8,2,quantile,173.827928813617
ILI incidence,BE,2025-04-02,2025-04-06,0.85,2,quantile,184.478902756884
ILI incidence,BE,2025-04-02,2025-04-06,0.9,2,quantile,204.894768373669
ILI incidence,BE,2025-04-02,2025-04-06,0.95,2,quantile,234.950039829174
ILI incidence,BE,2025-04-02,2025-04-06,0.975,2,quantile,259.800511421162
ILI incidence,BE,2025-04-02,2025-04-06,0.99,2,quantile,283.429369199609
ILI incidence,BE,2025-04-02,2025-04-13,0.01,3,quantile,37.8704758664294
ILI incidence,BE,2025-04-02,2025-04-13,0.025,3,quantile,43.9847140068522
ILI incidence,BE,2025-04-02,2025-04-13,0.05,3,quantile,53.3911849344609
ILI incidence,BE,2025-04-02,2025-04-13,0.1,3,quantile,64.7933489981931
ILI incidence,BE,2025-04-02,2025-04-13,0.15,3,quantile,72.8845832127797
ILI incidence,BE,2025-04-02,2025-04-13,0.2,3,quantile,80.4015305214099
ILI incidence,BE,2025-04-02,2025-04-13,0.25,3,quantile,88.5327537804759
ILI incidence,BE,2025-04-02,2025-04-13,0.3,3,quantile,95.056140304072
ILI incidence,BE,2025-04-02,2025-04-13,0.35,3,quantile,102.372258497315
ILI incidence,BE,2025-04-02,2025-04-13,0.4,3,quantile,108.392707292928
ILI incidence,BE,2025-04-02,2025-04-13,0.45,3,quantile,115.280439051088
ILI incidence,BE,2025-04-02,2025-04-13,0.5,3,quantile,122.593319233282
ILI incidence,BE,2025-04-02,2025-04-13,0.55,3,quantile,130.68462211432
ILI incidence,BE,2025-04-02,2025-04-13,0.6,3,quantile,138.152109022166
ILI incidence,BE,2025-04-02,2025-04-13,0.65,3,quantile,145.555397373279
ILI incidence,BE,2025-04-02,2025-04-13,0.7,3,quantile,155.536165591415
ILI incidence,BE,2025-04-02,2025-04-13,0.75,3,quantile,169.948638980134
ILI incidence,BE,2025-04-02,2025-04-13,0.8,3,quantile,183.324102066339
