"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","median","",1273.28240178603
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.01",1309.51060108254
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.025",1317.86542130604
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.05",1323.04066782066
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.1",1327.39640350102
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.15",1329.23847698203
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.2",1330.49157804609
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.25",1335.36156246744
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.3",1337.04650748522
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.35",1340.379901137
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.4",1341.23960497498
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.45",1343.60536032746
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.5",1345.70099396273
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.55",1350.48359838016
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.6",1351.86384329678
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.65",1355.87747939872
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.7",1357.56805288234
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.75",1360.57365190732
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.8",1373.9334689379
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.85",1383.38361949719
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.9",1386.9356633663
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.95",1391.7170747829
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.975",1396.40034782213
2024-12-25,"ARI incidence",2024-12-08,-1,"BE","quantile","0.99",1398.8299503393
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","median","",991.86473647063
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.01",937.630501640368
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.025",941.823405118801
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.05",944.718194284101
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.1",948.028734388437
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.15",952.874128951815
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.2",956.892211851628
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.25",960.531519082864
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.3",962.92537645201
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.35",966.885339957916
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.4",973.08194956078
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.45",982.316933043288
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.5",991.86473647063
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.55",998.827920106584
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.6",1005.85008288501
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.65",1009.23245342933
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.7",1011.99196767282
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.75",1013.55676511358
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.8",1016.07103969189
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.85",1016.94106934981
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.9",1020.48517186137
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.95",1030.95152239372
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.975",1044.23745968716
2024-12-25,"ARI incidence",2024-12-08,-1,"BG","quantile","0.99",1050.4042641473
2024-12-25,"ARI incidence",2024-12-08,-1,"CZ","median","",1271.19979908801
2024-12-25,"ARI incidence",2024-12-08,-1,"CZ","quantile","0.01",1217.435730483
2024-12-25,"ARI incidence",2024-12-08,-1,"CZ","quantile","0.025",1220.29582765011
