"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-02-26,1,2025-02-23,0.01,2067.64,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.025,2073.475,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.05,2082,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.1,2103.9,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.15,2114.85,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.2,2128.4,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.25,2135.5,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.3,2138.7,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.35,2142.95,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.4,2150.6,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.45,2154.2,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.5,2162,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.55,2166.45,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.6,2171.8,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.65,2175,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.7,2181.3,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.75,2189.5,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.8,2193,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.85,2202.45,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.9,2214.6,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.95,2228.25,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.975,2239.525,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.99,2280.85,"quantile","ILI incidence","AT"
2025-02-26,1,2025-02-23,0.01,589.97,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.025,592.9,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.05,603.7,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.1,614.9,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.15,619,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.2,621.8,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.25,625.75,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.3,628.7,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.35,632.65,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.4,637,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.45,638,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.5,640,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.55,643.45,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.6,645,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.65,647.7,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.7,651.3,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.75,656.25,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.8,660,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.85,666.3,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.9,675,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.95,688.05,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.975,693.05,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.99,702.13,"quantile","ILI incidence","BE"
2025-02-26,1,2025-02-23,0.01,32.99,"quantile","ILI incidence","HR"
2025-02-26,1,2025-02-23,0.025,35.475,"quantile","ILI incidence","HR"
2025-02-26,1,2025-02-23,0.05,38.95,"quantile","ILI incidence","HR"
2025-02-26,1,2025-02-23,0.1,41,"quantile","ILI incidence","HR"
2025-02-26,1,2025-02-23,0.15,42,"quantile","ILI incidence","HR"
2025-02-26,1,2025-02-23,0.2,43,"quantile","ILI incidence","HR"
2025-02-26,1,2025-02-23,0.25,44.75,"quantile","ILI incidence","HR"
