"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-03-19,1,2025-03-16,0.01,1954.91,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.025,1961.475,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.05,1969.7,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.1,1994.2,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.15,2006,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.2,2015,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.25,2023,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.3,2029.4,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.35,2035.3,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.4,2038.6,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.45,2044.55,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.5,2051,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.55,2053.45,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.6,2056.8,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.65,2062.7,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.7,2065,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.75,2068.5,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.8,2072.4,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.85,2079,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.9,2096,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.95,2108.75,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.975,2134.775,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.99,2148.05,"quantile","ILI incidence","AT"
2025-03-19,1,2025-03-16,0.01,295,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.025,300.475,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.05,303.85,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.1,306,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.15,310.7,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.2,313,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.25,316,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.3,319,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.35,320.65,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.4,325,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.45,330,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.5,331.5,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.55,335,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.6,337,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.65,339,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.7,343,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.75,347,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.8,350.4,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.85,354,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.9,360.2,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.95,366.1,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.975,370.575,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.99,375.09,"quantile","ILI incidence","BE"
2025-03-19,1,2025-03-16,0.01,15.99,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.025,18,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.05,18,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.1,19.9,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.15,20,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.2,21,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.25,23,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.3,23,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.35,23,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.4,24,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.45,25,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.5,26,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.55,26,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.6,27,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.65,27.35,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.7,28,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.75,29,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.8,30.2,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.85,31.15,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.9,32.1,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.95,34.1,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.975,37.525,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.99,39.01,"quantile","ILI incidence","HR"
2025-03-19,1,2025-03-16,0.01,36.99,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.025,38.475,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.05,39.95,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.1,41,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.15,42,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.2,43.8,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.25,45,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.3,46,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.35,47,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.4,48,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.45,48.55,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.5,49,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.55,50,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.6,51.4,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.65,53,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.7,53,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.75,56,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.8,57,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.85,59,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.9,60.2,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.95,64,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.975,65,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.99,68.05,"quantile","ILI incidence","CZ"
2025-03-19,1,2025-03-16,0.01,153.94,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.025,156.375,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.05,162,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.1,167.9,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.15,170,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.2,173,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.25,176,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.3,177,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.35,179.65,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.4,180.6,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.45,182,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.5,184,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.55,185.45,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.6,188,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.65,189,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.7,191,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.75,193.5,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.8,196.4,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.85,201,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.9,206,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.95,207.2,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.975,212.525,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.99,215,"quantile","ILI incidence","DK"
2025-03-19,1,2025-03-16,0.01,200.87,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.025,206.475,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.05,209.95,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.1,215.8,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.15,219.85,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.2,221,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.25,222,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.3,223,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.35,224,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.4,228.6,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.45,232.55,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.5,234.5,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.55,237.45,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.6,239,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.65,240,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.7,240.3,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.75,243.25,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.8,245.2,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.85,248.15,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.9,253.1,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.95,260.05,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.975,263.525,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.99,265.04,"quantile","ILI incidence","EE"
2025-03-19,1,2025-03-16,0.01,122.99,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.025,128,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.05,129,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.1,132.9,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.15,136.85,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.2,137,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.25,140.75,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.3,143,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.35,144,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.4,145,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.45,147.55,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.5,149.5,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.55,150.45,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.6,152,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.65,153,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.7,154.3,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.75,157,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.8,158,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.85,160.45,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.9,164.1,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.95,169.05,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.975,175.525,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.99,178.04,"quantile","ILI incidence","FR"
2025-03-19,1,2025-03-16,0.01,1058.94,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.025,1064.95,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.05,1069.85,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.1,1092.7,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.15,1098.85,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.2,1106.6,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.25,1110.5,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.3,1115.4,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.35,1121,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.4,1126,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.45,1128.55,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.5,1134,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.55,1138,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.6,1142.2,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.65,1145.35,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.7,1150,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.75,1153.75,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.8,1158,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.85,1162.3,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.9,1172.1,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.95,1177.1,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.975,1185.675,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.99,1223.02,"quantile","ILI incidence","GR"
2025-03-19,1,2025-03-16,0.01,359.92,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.025,361.95,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.05,364.9,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.1,370.9,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.15,378.55,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.2,382,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.25,383,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.3,386,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.35,387.65,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.4,393,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.45,396.1,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.5,399,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.55,401,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.6,403.8,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.65,407.35,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.7,410,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.75,413.25,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.8,415.2,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.85,423,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.9,427.1,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.95,434,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.975,438.575,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.99,447.11,"quantile","ILI incidence","HU"
2025-03-19,1,2025-03-16,0.01,6.99,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.025,7.475,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.05,9,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.1,9,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.15,10,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.2,10.8,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.25,11,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.3,11.7,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.35,12.65,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.4,13,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.45,14,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.5,14,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.55,14,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.6,15,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.65,16,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.7,16,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.75,16.25,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.8,17,"quantile","ILI incidence","IE"
2025-03-19,1,2025-03-16,0.85,18,"quantile","ILI incidence","IE"
