"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-03-26,1,2025-03-23,0.01,1833.78,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.025,1838.425,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.05,1847.75,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.1,1868.8,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.15,1876.7,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.2,1885.8,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.25,1898,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.3,1904.7,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.35,1910.3,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.4,1916,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.45,1922,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.5,1932,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.55,1939.45,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.6,1943.4,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.65,1947,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.7,1953,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.75,1960.75,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.8,1966.2,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.85,1974.3,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.9,1988,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.95,1994.05,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.975,2001.25,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.99,2030.2,"quantile","ILI incidence","AT"
2025-03-26,1,2025-03-23,0.01,205.88,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.025,209.85,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.05,216.8,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.1,219.9,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.15,222.85,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.2,225.8,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.25,228,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.3,232.7,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.35,234.65,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.4,239.2,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.45,243.55,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.5,246.5,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.55,249,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.6,250,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.65,251,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.7,254,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.75,254.25,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.8,259,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.85,264.15,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.9,266.2,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.95,271.1,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.975,275.05,"quantile","ILI incidence","BE"
2025-03-26,1,2025-03-23,0.99,279.05,"quantile","ILI incidence","BE"
