"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-01-22,1,2025-01-19,0.01,2139.61,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.025,2148.9,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.05,2162.7,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.1,2177.7,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.15,2189.85,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.2,2194.8,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.25,2202.5,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.3,2208.1,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.35,2213.3,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.4,2217.6,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.45,2223.1,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.5,2228,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.55,2234,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.6,2242,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.65,2246.7,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.7,2252.6,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.75,2259.25,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.8,2262.2,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.85,2267.45,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.9,2278.3,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.95,2306,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.975,2310.2,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.99,2316.41,"quantile","ILI incidence","AT"
2025-01-22,1,2025-01-19,0.01,195.97,"quantile","ILI incidence","BE"
2025-01-22,1,2025-01-19,0.025,199.95,"quantile","ILI incidence","BE"
