"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-04-02,1,2025-03-30,0.01,1813.18,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.025,1816.425,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.05,1820,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.1,1828.7,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.15,1837,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.2,1849.8,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.25,1854.75,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.3,1859.7,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.35,1861.65,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.4,1867.2,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.45,1875.55,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.5,1884,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.55,1892.45,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.6,1897,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.65,1906.35,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.7,1912.3,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.75,1920,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.8,1924.8,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.85,1937.15,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.9,1943.1,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.95,1954.05,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.975,1959.625,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.99,1984.36,"quantile","ILI incidence","AT"
2025-04-02,1,2025-03-30,0.01,155.98,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.025,158.95,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.05,160.95,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.1,164,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.15,167.85,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.2,169,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.25,170.75,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.3,172,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.35,174.65,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.4,176,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.45,177,"quantile","ILI incidence","BE"
2025-04-02,1,2025-03-30,0.5,179.5,"quantile","ILI incidence","BE"
