"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-05-14,1,2025-05-11,0.01,1558.94,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.025,1603.45,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.05,1618,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.1,1626.9,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.15,1632,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.2,1635.8,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.25,1641.75,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.3,1655.4,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.35,1660,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.4,1664,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.45,1667.55,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.5,1671.5,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.55,1674,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.6,1676.8,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.65,1681.35,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.7,1685,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.75,1692,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.8,1699,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.85,1704,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.9,1719.2,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.95,1734,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.975,1746.625,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.99,1759.12,"quantile","ILI incidence","AT"
2025-05-14,1,2025-05-11,0.01,33.97,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.025,34,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.05,36,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.1,37.9,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.15,39,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.2,40,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.25,41,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.3,42,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.35,42,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.4,43,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.45,44,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.5,44.5,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.55,45,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.6,46,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.65,46,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.7,47,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.75,48,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.8,50,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.85,52,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.9,53.1,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.95,55,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.975,56,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.99,56,"quantile","ILI incidence","BE"
2025-05-14,1,2025-05-11,0.01,0,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.025,0,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.05,0,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.1,0,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.15,1,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.2,1,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.25,1,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.3,1,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.35,1,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.4,1,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.45,2,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.5,2,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.55,2,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.6,2,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.65,3,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.7,3,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.75,3,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.8,3,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.85,4,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.9,5,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.95,5,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.975,5.52499999999999,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.99,6,"quantile","ILI incidence","HR"
2025-05-14,1,2025-05-11,0.01,8.97,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.025,9.475,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.05,10,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.1,11,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.15,11,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.2,12,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.25,13,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.3,14,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.35,14,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.4,14,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.45,15,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.5,15,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.55,16,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.6,16,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.65,16.35,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.7,17,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.75,18,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.8,19,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.85,20,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.9,20,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.95,21.05,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.975,22,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.99,22.02,"quantile","ILI incidence","CZ"
2025-05-14,1,2025-05-11,0.01,78.99,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.025,79,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.05,83.9,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.1,89,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.15,90.85,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.2,92,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.25,93.75,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.3,95,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.35,96,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.4,97,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.45,100,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.5,101.5,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.55,103.45,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.6,104.4,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.65,106,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.7,109,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.75,111,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.8,113,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.85,115,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.9,116.1,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.95,120,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.975,121.525,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.99,123.05,"quantile","ILI incidence","DK"
2025-05-14,1,2025-05-11,0.01,167.95,"quantile","ILI incidence","EE"
2025-05-14,1,2025-05-11,0.025,170,"quantile","ILI incidence","EE"
2025-05-14,1,2025-05-11,0.05,174.9,"quantile","ILI incidence","EE"
2025-05-14,1,2025-05-11,0.1,178.9,"quantile","ILI incidence","EE"
2025-05-14,1,2025-05-11,0.15,179.85,"quantile","ILI incidence","EE"
