"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-04-09,1,2025-04-06,0.01,1770.64,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.025,1779.425,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.05,1791.7,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.1,1805.8,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.15,1816,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.2,1819.8,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.25,1825.25,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.3,1830.4,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.35,1835.65,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.4,1841.2,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.45,1846,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.5,1850,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.55,1855.35,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.6,1862.8,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.65,1868,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.7,1873,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.75,1879.25,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.8,1882.2,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.85,1885.15,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.9,1894.3,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.95,1915.35,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.975,1922.525,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.99,1932.37,"quantile","ILI incidence","AT"
2025-04-09,1,2025-04-06,0.01,109.97,"quantile","ILI incidence","BE"
