"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-01-29,1,2025-01-26,0.01,2077.9,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.025,2110.125,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.05,2128.55,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.1,2142.9,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.15,2149,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.2,2159.8,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.25,2170,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.3,2173.7,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.35,2182.3,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.4,2188,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.45,2196.1,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.5,2202,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.55,2207.45,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.6,2208.8,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.65,2215.7,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.7,2220.2,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.75,2232.25,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.8,2241,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.85,2244.15,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.9,2252,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.95,2266.3,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.975,2274.575,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.99,2287.56,"quantile","ILI incidence","AT"
2025-01-29,1,2025-01-26,0.01,304.96,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.025,308.475,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.05,312.95,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.1,320,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.15,322.85,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.2,326,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.25,329,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.3,332,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.35,334,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.4,336.6,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.45,340,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.5,341,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.55,342.45,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.6,347.4,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.65,349,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.7,351.3,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.75,354.25,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.8,355.2,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.85,359.45,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.9,365.4,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.95,377,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.975,378.525,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.99,380.09,"quantile","ILI incidence","BE"
2025-01-29,1,2025-01-26,0.01,16.98,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.025,18,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.05,18.95,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.1,21,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.15,22,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.2,23,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.25,24,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.3,24,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.35,25,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.4,26,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.45,26.55,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.5,27,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.55,27.45,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.6,28,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.65,29,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.7,30,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.75,30.25,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.8,31.2,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.85,32,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.9,33.1,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.95,35,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.975,36.05,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.99,38.03,"quantile","ILI incidence","HR"
2025-01-29,1,2025-01-26,0.01,15,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.025,16,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.05,17.95,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.1,19,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.15,20,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.2,20.8,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.25,21,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.3,22.7,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.35,23,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.4,24,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.45,24,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.5,25,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.55,25,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.6,26,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.65,26,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.7,26,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.75,27,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.8,28,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.85,28,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.9,30,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.95,32,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.975,33.05,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.99,36,"quantile","ILI incidence","CZ"
2025-01-29,1,2025-01-26,0.01,92.97,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.025,96.475,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.05,98.95,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.1,104.9,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.15,110,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.2,111,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.25,112,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.3,112.7,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.35,113,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.4,116,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.45,117.55,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.5,119,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.55,119.9,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.6,123,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.65,125.35,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.7,127,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.75,128,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.8,129.2,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.85,131,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.9,132,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.95,134.3,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.975,140,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.99,141,"quantile","ILI incidence","DK"
2025-01-29,1,2025-01-26,0.01,213,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.025,218.85,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.05,223,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.1,229.8,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.15,236,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.2,237.8,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.25,238,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.3,240.7,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.35,243.3,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.4,246,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.45,248,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.5,249.5,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.55,250,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.6,251.8,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.65,255,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.7,258,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.75,259.25,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.8,262.4,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.85,264.15,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.9,268,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.95,271,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.975,273.575,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.99,276.03,"quantile","ILI incidence","EE"
2025-01-29,1,2025-01-26,0.01,206.93,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.025,207.475,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.05,211.95,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.1,219,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.15,220.85,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.2,222,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.25,224.75,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.3,227,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.35,229.65,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.4,231.6,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.45,233,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.5,234.5,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.55,236,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.6,237.4,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.65,241.35,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.7,245,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.75,246.25,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.8,252.4,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.85,256,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.9,259,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.95,265.1,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.975,269.525,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.99,270.13,"quantile","ILI incidence","FR"
2025-01-29,1,2025-01-26,0.01,784.98,"quantile","ILI incidence","GR"
2025-01-29,1,2025-01-26,0.025,788,"quantile","ILI incidence","GR"
2025-01-29,1,2025-01-26,0.05,793.7,"quantile","ILI incidence","GR"
2025-01-29,1,2025-01-26,0.1,801.9,"quantile","ILI incidence","GR"
2025-01-29,1,2025-01-26,0.15,809.85,"quantile","ILI incidence","GR"
2025-01-29,1,2025-01-26,0.2,815.8,"quantile","ILI incidence","GR"
2025-01-29,1,2025-01-26,0.25,825.75,"quantile","ILI incidence","GR"
2025-01-29,1,2025-01-26,0.3,831,"quantile","ILI incidence","GR"
2025-01-29,1,2025-01-26,0.35,833.65,"quantile","ILI incidence","GR"
